147,739
148,1226
148,667
148,8859
148,7806
148,645
150,7373
150,4839
150,4984
150,6873
150,9919
151,4984
151,176
151,4708
151,5681
151,3198
154,3262
154,3198
154,4984
154,3608
154,667
155,4984
155,4839
155,4374
155,645
155,446
156,3561
156,446
156,449
156,2803
156,176
158,2999
158,176
158,3262
158,3198
158,4374
159,4374
159,3198
159,1226
159,4984
159,8157
160,4839
160,1327
160,1417
160,1681
160,739
161,8157
161,7098
161,739
161,8859
161,4669
165,176
165,4839
165,4374
165,7293
165,7098
167,5259
167,4984
167,2521
167,4374
167,6873
169,1226
169,176
169,8157
169,3561
169,645
171,4839
171,176
171,1226
171,4984
171,3198
173,4839
173,8157
173,10297
173,8377
173,1009
174,8859
174,233
174,8157
174,3198
174,446
175,4374
175,645
175,449
175,667
175,1443
176,6141
176,3323
176,5450
176,6074
176,3489
178,176
178,2521
178,5152
178,3198
178,7806
179,645
179,176
179,2521
179,4374
179,3262
182,449
182,233
182,1226
182,4374
182,3198
183,4839
183,7806
183,3407
183,5625
183,5681
184,7251
184,4839
184,4374
184,176
184,645
185,176
185,8157
185,4984
185,9919
185,3407
186,739
186,1226
186,2521
186,4374
186,9526
187,9526
187,7806
187,7989
187,4374
187,446
188,176
188,7806
188,3561
188,8270
188,4984
189,8859
189,9526
189,5259
189,8476
189,6873
191,4839
191,4997
191,2521
191,2786
191,4374
192,3198
192,2521
192,1226
192,739
192,4669
193,4839
193,176
193,4374
193,446
193,8157
195,124
195,4839
195,7098
195,10167
195,8157
196,176
196,3561
196,5259
196,2521
196,4997
197,645
197,2955
197,2964
197,3669
197,2420
198,4839
198,645
198,4984
198,3198
198,8157
199,7098
199,8859
199,4374
199,1226
199,4984
201,4839
201,4374
201,4984
201,176
201,667
204,3198
204,739
204,2999
204,2358
204,4669
205,8157
205,1226
205,645
205,233
205,4374
206,4839
206,176
206,667
206,645
206,4997
207,7098
207,501
207,446
207,9802
207,4839
208,7989
208,3407
208,2521
208,9919
208,5681
209,176
209,4374
209,1226
209,446
209,7098
210,3198
210,2999
210,1226
210,9919
210,3339
211,176
211,4708
211,9526
211,3198
211,1226
213,176
213,3407
213,1226
213,4997
213,3262
214,1226
214,739
214,3526
214,128
214,645
215,8859
215,7098
215,9188
215,176
215,6959
217,446
217,2521
217,1681
217,3650
217,1783
218,4839
218,4374
218,645
218,1226
218,4997
219,3407
219,9919
219,9526
219,4652
219,3323
220,4839
220,7098
220,8157
220,1226
220,8868
221,6950
221,2521
221,7806
221,2358
221,233
223,176
223,4374
223,4839
223,1226
223,7098
225,8157
225,8859
225,9358
225,5256
225,645
226,8859
226,3526
226,3561
226,2443
226,9919
228,4839
228,3526
228,7806
228,6141
228,9188
229,2521
229,7098
229,7806
229,4708
229,394
231,645
231,176
231,739
231,3608
231,4984
232,667
232,8157
232,3198
232,3262
232,9919
233,7806
233,6959
233,5450
233,3258
233,2369
234,645
234,176
234,233
234,4984
234,446
237,4374
237,4997
237,4984
237,8157
237,176
239,645
239,4997
239,8157
239,8651
239,3561
242,4839
242,3198
242,667
242,2521
242,449
243,8157
243,1359
243,9919
243,7373
243,3262
244,233
244,8859
244,269
244,4984
244,867
245,645
245,1226
245,739
245,4669
245,3830
246,6873
246,4708
246,7806
246,7373
246,446
247,4374
247,8859
247,739
247,4997
247,667
248,4839
248,9919
248,4374
248,2521
248,3323
249,3561
249,446
249,8157
249,4984
249,4374
254,4374
254,7098
254,3198
254,4997
254,8270
255,2999
255,3608
255,4404
255,4561
255,2832
257,4997
257,176
257,4026
257,4839
257,8743
258,4839
258,4708
258,8157
258,394
258,3198
259,3198
259,4997
259,4839
259,176
259,3608
261,176
261,8338
261,6959
261,8859
261,233
262,4839
262,8775
262,9919
262,4374
262,1226
263,1226
263,645
263,233
263,449
263,8157
265,5625
265,7989
265,3561
265,6073
265,667
266,176
266,8157
266,4374
266,2092
266,4211
267,8157
267,4374
267,8122
267,1226
267,667
268,4839
268,4997
268,4984
268,3198
268,2521
269,446
269,233
269,739
269,4669
269,6959
272,4839
272,8157
272,176
272,8859
272,1009
274,3198
274,5064
274,377
274,594
274,3494
275,4669
275,667
275,176
275,6141
275,4507
276,3198
276,6959
276,645
276,3500
276,2521
277,3198
277,3561
277,176
277,1226
277,5625
278,446
278,8859
278,176
278,4839
278,4374
279,4839
279,2521
279,3198
279,3608
279,3561
280,1226
280,3262
280,4997
280,2999
280,5259
281,3198
281,1226
281,7098
281,176
281,4374
282,4997
282,2521
282,4839
282,3262
282,4984
283,2521
283,449
283,7098
283,9919
283,4652
284,4374
284,10303
284,176
284,4839
284,4984
285,3198
285,7098
285,3407
285,4669
285,8270
286,1226
286,2632
286,7806
286,8270
286,8859
287,8859
287,1226
287,645
287,4984
287,6035
288,2521
288,4984
288,7098
288,233
288,3561
290,176
290,645
290,233
290,4997
290,3339
291,667
291,446
291,1226
291,8157
291,7989
292,446
292,4997
292,1681
292,3198
292,4984
294,4839
294,4997
294,176
294,3198
294,4374
295,3198
295,4984
295,645
295,2521
295,7098
296,4669
296,4374
296,2241
296,4839
296,3561
298,4839
298,7098
298,4374
298,4984
298,4708
299,449
299,8859
299,4997
299,4374
299,3859
300,4839
300,3198
300,176
300,4984
300,3407
301,7806
301,446
301,4708
301,9526
301,449
302,176
302,7098
302,1327
302,6873
302,2861
305,3561
305,3526
305,645
305,4669
305,4708
306,4374
306,4984
306,8157
306,7806
306,2369
307,3198
307,233
307,2999
307,446
307,4708
308,233
308,3198
308,4997
308,176
308,2521
309,645
309,9358
309,1226
309,4997
309,3198
310,4839
310,4984
310,645
310,4374
310,8157
311,4839
311,176
311,3561
311,4997
311,4374
314,8775
314,4374
314,7098
314,446
314,7989
315,233
315,3407
315,7989
315,394
315,6959
316,7098
316,8859
316,446
316,8157
316,7373
317,4839
317,4374
317,7806
317,7098
317,8157
318,4374
318,645
318,176
318,2521
318,667
319,4374
319,1226
319,4984
319,8157
319,7098
320,176
320,1226
320,8157
320,4374
320,739
323,8157
323,446
323,7806
323,7098
323,9188
324,8859
324,7098
324,7702
324,4176
324,8603
325,4984
325,4374
325,3198
325,1226
325,5705
328,8157
328,4984
328,9919
328,3407
328,1226
329,4984
329,8859
329,9188
329,3198
329,3526
330,8859
330,7098
330,3198
330,2521
330,645
331,7098
331,5625
331,3407
331,8859
331,176
333,2861
333,2405
333,8095
333,3650
333,5443
334,4839
334,394
334,1456
334,7098
334,3266
335,7237
335,4997
335,2999
335,1511
335,3262
336,233
336,446
336,3198
336,9919
336,3561
337,645
337,1226
337,4997
337,3198
337,4984
339,3198
339,3561
339,176
339,7098
339,4997
340,7806
340,8859
340,8736
340,7098
340,8775
341,4839
341,4374
341,667
341,8157
341,3526
342,3198
342,4984
342,4374
342,4669
342,2521
343,8157
343,8270
343,5681
343,7373
343,4652
344,3198
344,233
344,3608
344,1327
344,3339
346,8270
346,6435
346,1009
346,7112
346,6073
347,1226
347,449
347,8868
347,9358
347,394
348,176
348,645
348,394
348,8859
348,3407
349,3607
349,4997
349,4374
349,4984
349,7806
352,4374
352,8859
352,4984
352,739
352,8157
353,4997
353,176
353,4862
353,3561
353,449
356,4839
356,7806
356,449
356,3198
356,9997
357,3198
357,1226
357,2999
357,7098
357,667
358,4652
358,667
358,4374
358,4984
358,6639
359,4839
359,176
359,739
359,446
359,449
360,1556
360,4482
360,9098
360,9392
360,5230
362,4839
362,8157
362,2796
362,4374
362,3407
364,394
364,667
364,6873
364,446
364,9997
365,176
365,645
365,739
365,3561
365,4984
367,4839
367,7098
367,176
367,8859
367,9526
368,4997
368,3198
368,176
368,449
368,4374
369,8157
369,7098
369,4839
369,3621
369,3262
370,8157
370,5625
370,5259
370,6959
370,8270
371,176
371,1226
371,667
371,3198
371,8859
372,4374
372,8859
372,7098
372,9526
372,7373
373,4997
373,4839
373,233
373,2241
373,446
374,4839
374,3407
374,3056
374,2521
374,7989
375,1226
375,4984
375,8270
375,4669
375,3198
376,4839
376,176
376,667
376,7806
376,3561
377,8157
377,7806
377,4669
377,4652
377,2999
378,8157
378,5450
378,667
378,8234
378,2091
379,4997
379,3262
379,4374
379,449
379,2521
381,446
381,4839
381,176
381,2521
381,7098
382,645
382,2327
382,4187
382,2044
382,5172
383,4652
383,176
383,7806
383,6959
383,6886
384,4374
384,8859
384,1226
384,667
384,446
387,739
387,4839
387,449
387,4374
387,3258
388,4997
388,645
388,233
388,667
388,3198
389,8157
389,446
389,7806
389,6959
389,4374
391,645
391,233
391,4997
391,667
391,446
392,4839
392,3561
392,4984
392,8859
392,4652
393,7806
393,8859
393,233
393,4652
393,3407
394,8859
394,446
394,2786
394,9997
394,5241
395,1226
395,7806
395,446
395,4669
395,4652
396,4839
396,3198
396,4984
396,4374
396,7806
399,1226
399,8157
399,667
399,4997
399,9919
400,176
400,2521
400,1226
400,1327
400,4984
401,4374
401,1226
401,233
401,6317
401,6873
404,233
404,645
404,3262
404,739
404,1226
405,7098
405,4374
405,8859
405,176
405,4708
406,2521
406,233
406,645
406,3262
406,3198
409,3262
409,2521
409,5386
409,176
409,667
410,4997
410,3262
410,3561
410,645
410,176
411,176
411,7806
411,943
411,4374
411,7098
412,176
412,4839
412,4374
412,4984
412,3198
413,233
413,5546
413,3056
413,3240
413,4492
414,4984
414,176
414,4839
414,7098
414,6187
415,1226
415,3561
415,446
415,233
415,7806
417,4839
417,176
417,1352
417,4805
417,9919
419,3198
419,8270
419,8859
419,7098
419,7373
420,4374
420,7806
420,8859
420,7989
420,7373
422,7806
422,4669
422,8270
422,3339
422,7098
423,446
423,3407
423,667
423,5681
423,4708
424,4708
424,3198
424,7989
424,667
424,9997
426,176
426,4669
426,4374
426,4984
426,8157
428,4997
428,4131
428,4862
428,5775
428,1798
429,4374
429,4984
429,446
429,8868
429,2241
430,4374
430,1226
430,8157
430,3407
430,3561
432,8859
432,9526
432,3407
432,8157
432,7989
433,4374
433,176
433,645
433,7806
433,4997
437,176
437,1226
437,4374
437,7098
437,8859
438,667
438,176
438,1226
438,8859
438,4708
439,4997
439,3526
439,8859
439,176
439,7098
440,4839
440,176
440,9919
440,7806
440,7373
441,176
441,4669
441,7989
441,1226
441,4374
442,4839
442,176
442,1226
442,4997
442,4374
443,8157
443,4652
443,4984
443,6873
443,5906
444,7373
444,4839
444,1226
444,7806
444,5681
445,176
445,4839
445,7806
445,1226
445,3561
446,4984
446,3561
446,6959
446,5705
446,394
447,4374
447,4984
447,739
447,7806
447,5625
448,2521
448,176
448,9919
448,3339
448,739
449,8859
449,4652
449,1887
449,3858
449,4404
450,1226
450,176
450,4984
450,8859
450,7806
452,1226
452,3198
452,3407
452,4997
452,176
453,645
453,4997
453,3262
453,4839
453,4404
454,739
454,176
454,2928
454,2803
454,533
455,9216
455,2521
455,81
455,1924
455,3407
457,8157
457,3198
457,176
457,645
457,446
458,8859
458,3407
458,7806
458,2241
458,7098
459,2521
459,449
459,8859
459,3198
459,3407
460,7806
460,7989
460,3407
460,9919
460,2690
462,4839
462,176
462,446
462,667
462,3561
463,4374
463,233
463,1283
463,9919
463,9526
465,3407
465,8270
465,3198
465,9526
465,8302
466,176
466,4997
466,7098
466,7806
466,4839
467,176
467,4374
467,2999
467,394
467,3526
469,4839
469,176
469,739
469,449
469,2521
471,176
471,7806
471,4997
471,4984
471,7098
472,1226
472,3407
472,7098
472,8157
472,9526
473,176
473,4839
473,4984
473,8270
473,3407
474,233
474,3198
474,3262
474,3608
474,4669
476,645
476,2999
476,8270
476,7373
476,7806
477,739
477,449
477,3561
477,8270
477,9919
478,176
478,4839
478,8157
478,1226
478,4997
479,4374
479,9188
479,2450
479,2521
479,7098
480,176
480,1226
480,3561
480,5906
480,2521
481,4839
481,2521
481,233
481,4669
481,4997
482,176
482,1226
482,2521
482,3262
482,5705
484,4997
484,3262
484,4374
484,176
484,7806
485,1226
485,7373
485,645
485,3262
485,3198
486,645
486,2521
486,1327
486,5681
486,233
487,4839
487,176
487,9526
487,7806
487,2521
488,3608
488,9919
488,5705
488,7098
488,1876
489,2521
489,8270
489,7806
489,2999
489,5625
490,1226
490,9919
490,2327
490,4669
490,7806
492,4839
492,4997
492,4374
492,7373
492,7098
493,4984
493,667
493,4839
493,1009
493,3561
494,4374
494,8859
494,233
494,176
494,446
495,176
495,645
495,1226
495,7098
495,3561
497,3407
497,3608
497,446
497,4374
497,3198
498,176
498,4839
498,7098
498,9526
498,8157
499,176
499,4839
499,8157
499,4984
499,3526
500,739
500,446
500,5625
500,667
500,394
501,4984
501,4669
501,3407
501,3526
501,5625
503,176
503,7806
503,8859
503,4984
503,4669
504,446
504,8859
504,739
504,3262
504,176
505,3830
505,4374
505,3198
505,4984
505,3823
506,4984
506,1226
506,3407
506,8525
506,9188
507,176
507,6959
507,446
507,5705
507,4374
509,645
509,446
509,3561
509,176
509,7989
512,2241
512,4708
512,7989
512,446
512,9481
513,4839
513,2861
513,176
513,2521
513,3561
514,739
514,449
514,2156
514,1226
514,4984
515,176
515,4839
515,3262
515,739
515,1681
516,3198
516,4374
516,3262
516,4984
516,4997
517,667
517,449
517,2803
517,2059
517,1226
518,4374
518,9188
518,1226
518,5705
518,8859
519,2521
519,3561
519,3526
519,2241
519,446
520,3262
520,4997
520,176
520,3198
520,3561
521,176
521,7806
521,4491
521,8234
521,7098
522,645
522,4843
522,4374
522,1681
522,7098
525,4839
525,176
525,7806
525,9526
525,3198
526,3198
526,1226
526,7806
526,4669
526,5259
527,233
527,449
527,3561
527,501
527,1869
528,176
528,8859
528,3407
528,667
528,8157
530,176
530,7806
530,4669
530,9919
530,4652
531,1009
531,8868
531,8302
531,5136
531,1226
532,3198
532,8157
532,7098
532,7806
532,3407
533,739
533,9919
533,667
533,4984
533,3561
534,176
534,8157
534,4984
534,446
534,9188
535,233
535,4374
535,3198
535,4669
535,667
536,4839
536,3198
536,8859
536,1226
536,645
537,1226
537,449
537,6873
537,7098
537,3262
539,176
539,8157
539,4839
539,7373
539,8859
540,4839
540,9172
540,446
540,2369
540,5426
541,4839
541,4374
541,7098
541,4984
541,176
542,9919
542,3407
542,7806
542,2241
542,9526
543,4374
543,7806
543,1226
543,645
543,3526
544,7098
544,394
544,233
544,3407
544,7806
545,645
545,176
545,3608
545,4839
545,2521
547,4374
547,3407
547,8157
547,3489
547,4984
548,4374
548,446
548,4669
548,8157
548,8859
549,667
549,645
549,9203
549,4374
549,1226
550,645
550,4839
550,2861
550,446
550,449
551,233
551,1226
551,8157
551,3526
551,3407
552,3198
552,2521
552,3262
552,6873
552,4669
553,9919
553,4652
553,7098
553,6959
553,2521
554,8157
554,1226
554,3198
554,7806
554,4997
556,2369
556,3339
556,1196
556,1932
556,6141
557,1226
557,3407
557,2521
557,446
557,4374
558,1226
558,4374
558,4984
558,176
558,446
559,667
559,4997
559,3262
559,1226
559,739
560,1226
560,7806
560,3561
560,2786
560,446
561,1812
561,645
561,739
561,9919
561,449
562,2521
562,5450
562,1876
562,446
562,4997
563,4374
563,8859
563,7806
563,7098
563,645
565,7098
565,3407
565,8270
565,449
565,5259
566,4374
566,8859
566,176
566,9358
566,446
569,4839
569,4997
569,4374
569,176
569,4669
570,4984
570,176
570,7989
570,1226
570,4708
571,176
571,4374
571,667
571,3407
571,7373
574,4374
574,10297
574,7061
574,645
574,7373
575,2521
575,1798
575,449
575,3198
575,176
576,176
576,667
576,3262
576,394
576,5681
577,4997
577,8157
577,645
577,3198
577,1226
578,739
578,3407
578,4374
578,3262
578,8157
580,176
580,3198
580,1226
580,4374
580,9919
581,5030
581,4374
581,3258
581,1291
581,3198
582,4984
582,7806
582,8525
582,446
582,4708
583,4839
583,4997
583,4652
583,3262
583,4374
584,7806
584,9919
584,739
584,1226
584,4984
585,3561
585,8157
585,446
585,4374
585,4404
586,1226
586,176
586,8859
586,8157
586,667
587,4374
587,9919
587,2369
587,8302
587,3258
588,7806
588,4374
588,4931
588,7373
588,2622
589,8868
589,3407
589,7098
589,9504
589,3561
590,8859
590,3561
590,7098
590,8157
590,4652
591,3198
591,4374
591,2999
591,2369
591,8157
592,1226
592,8859
592,8270
592,9188
592,4669
593,176
593,4374
593,4984
593,667
593,6873
594,2521
594,3623
594,2164
594,2239
594,1226
596,1327
596,4187
596,4374
596,3224
596,3908
597,7098
597,1932
597,4374
597,8859
597,4839
598,176
598,8859
598,7989
598,4984
598,6873
599,667
599,233
599,4997
599,176
599,3198
601,3339
601,1824
601,4805
601,1717
601,494
602,4839
602,4997
602,645
602,4984
602,667
603,8310
603,2989
603,7333
603,1196
603,4026
605,4839
605,8157
605,176
605,3561
605,7806
606,8157
606,667
606,1226
606,8859
606,1009
607,4839
607,2369
607,8270
607,5259
607,233
609,4374
609,3561
609,7806
609,8775
609,7098
610,176
610,8859
610,4374
610,4997
610,4669
611,4374
611,283
611,4839
611,6950
611,8859
614,4997
614,176
614,3198
614,3262
614,6959
615,2369
615,739
615,8234
615,6959
615,2622
616,645
616,233
616,2999
616,4839
616,2521
617,10303
617,2453
617,4984
617,4374
617,645
618,4839
618,4374
618,4997
618,4984
618,667
619,176
619,4839
619,3561
619,9919
619,7806
620,739
620,7806
620,4669
620,4839
620,8859
621,7720
621,7983
621,5466
621,8117
621,6337
622,1226
622,8270
622,6873
622,2521
622,667
624,176
624,4997
624,6873
624,3198
624,4839
626,4997
626,3198
626,176
626,5450
626,1876
628,645
628,3561
628,1408
628,3407
628,2062
629,2521
629,3198
629,1327
629,4374
629,3489
630,176
630,3198
630,3561
630,1226
630,4708
631,176
631,4984
631,4839
631,4374
631,7806
632,2521
632,8157
632,3198
632,233
632,446
635,4997
635,4374
635,667
635,3198
635,739
637,4669
637,4374
637,449
637,3198
637,7098
638,4374
638,4984
638,8157
638,645
638,7806
639,176
639,4404
639,4708
639,3339
639,7098
640,7806
640,9188
640,8775
640,7098
640,6950
641,233
641,449
641,9526
641,7806
641,4931
642,7043
642,4909
642,350
642,2995
642,7098
644,4839
644,8859
644,9919
644,233
644,7806
645,9919
645,5450
645,9188
645,5241
645,3830
646,176
646,4997
646,5681
646,1226
646,8859
647,4708
647,5429
647,3323
647,6141
647,5241
649,176
649,2750
649,1226
649,667
649,2999
650,2521
650,739
650,449
650,2241
650,645
651,8270
651,4984
651,671
651,7806
651,4652
652,4374
652,2803
652,8911
652,1895
652,449
654,176
654,4984
654,8157
654,8859
654,7806
655,176
655,4984
655,394
655,8157
655,2085
657,4997
657,4374
657,28
657,4984
657,2084
658,4839
658,4374
658,3198
658,233
658,3262
659,3198
659,792
659,176
659,449
659,7098
660,645
660,5705
660,4669
660,1887
660,8157
661,7806
661,667
661,446
661,1340
661,8157
662,4374
662,5625
662,9526
662,2999
662,446
663,8859
663,645
663,446
663,5259
663,3561
664,1443
664,2369
664,4622
664,4723
664,6841
665,176
665,4997
665,219
665,6187
665,7373
666,3198
666,1681
666,3339
666,3262
666,739
667,9919
667,8859
667,4708
667,7989
667,9188
668,4839
668,176
668,1226
668,8859
668,3262
669,7098
669,4839
669,1226
669,9358
669,8859
670,4374
670,8157
670,449
670,1226
670,7098
671,3561
671,4374
671,2521
671,8157
671,645
673,1327
673,176
673,3339
673,1464
673,3198
674,4839
674,233
674,176
674,739
674,449
675,4839
675,176
675,4984
675,8157
675,7806
676,9919
676,3407
676,5259
676,739
676,8525
677,8157
677,3561
677,4997
677,4652
677,3407
678,7098
678,7373
678,3724
678,283
678,7806
679,1226
679,5681
679,8859
679,5259
679,7806
680,7098
680,81
680,645
680,7806
680,1370
681,4374
681,176
681,8270
681,6873
681,9919
683,4984
683,3526
683,7989
683,667
683,645
684,449
684,4984
684,667
684,3262
684,4374
687,9919
687,446
687,2521
687,4997
687,4708
688,4839
688,233
688,5259
688,4374
688,4997
690,739
690,4374
690,6602
690,8157
690,176
691,2999
691,2861
691,128
691,3258
691,2521
694,233
694,3407
694,446
694,1226
694,4669
695,2521
695,4374
695,1226
695,3198
695,2786
696,667
696,739
696,233
696,1226
696,4374
697,7806
697,176
697,4997
697,4806
697,645
698,3262
698,3198
698,4839
698,1327
698,2861
699,4839
699,4669
699,3198
699,8868
699,5259
700,4374
700,3561
700,1327
700,1136
700,449
702,176
702,4374
702,7806
702,446
702,3561
704,4997
704,8157
704,7806
704,7989
704,4984
705,176
705,7806
705,5681
705,739
705,3198
706,4374
706,1226
706,739
706,3386
706,3240
707,176
707,446
707,3198
707,739
707,2521
708,3561
708,3198
708,2861
708,2092
708,9105
709,4374
709,4839
709,176
709,667
709,4984
711,176
711,3198
711,3262
711,4997
711,3608
712,176
712,4374
712,446
712,3526
712,1226
713,2241
713,2803
713,1226
713,4374
713,8157
715,4839
715,7098
715,176
715,7806
715,3198
719,9526
719,7373
719,4669
719,9919
719,6959
720,645
720,8868
720,3453
720,446
720,4839
721,4566
721,4839
721,176
721,7895
721,2521
723,4839
723,4374
723,176
723,9919
723,8270
724,3198
724,814
724,7098
724,645
724,4997
725,7098
725,8859
725,2369
725,8157
725,2622
726,4839
726,3262
726,7098
726,2999
726,645
727,4374
727,4984
727,9919
727,667
727,449
728,176
728,446
728,3561
728,3526
728,4997
729,7098
729,176
729,7806
729,2521
729,8270
730,1226
730,4997
730,3262
730,6728
730,2861
731,4984
731,4374
731,3561
731,7806
731,3407
732,449
732,3339
732,4374
732,1327
732,5681
733,446
733,8157
733,4652
733,8302
733,7098
735,739
735,4839
735,1226
735,394
735,4984
737,4374
737,446
737,3262
737,5625
737,645
738,4839
738,2521
738,4997
738,3561
738,4374
739,4652
739,6959
739,9188
739,2928
739,7989
740,233
740,176
740,7098
740,3561
740,4404
741,739
741,2369
741,3561
741,1226
741,4480
742,4669
742,3830
742,8234
742,4839
742,4733
745,9919
745,5625
745,4652
745,4374
745,6959
746,8157
746,3262
746,739
746,5705
746,3526
750,4984
750,4652
750,5681
750,1009
750,3323
751,176
751,3198
751,4997
751,2327
751,3608
752,4839
752,667
752,449
752,739
752,3262
753,739
753,4374
753,1226
753,8157
753,4984
754,667
754,4374
754,1226
754,3262
754,3561
755,449
755,2999
755,4708
755,3407
755,5152
757,8868
757,446
757,7806
757,8859
757,9919
759,3560
759,8775
759,1408
759,3504
759,5304
760,449
760,233
760,3262
760,6959
760,4374
761,4839
761,233
761,8234
761,4708
761,8157
762,3515
762,4984
762,176
762,3262
762,394
763,4708
763,7098
763,8234
763,394
763,8118
764,176
764,645
764,7098
764,4374
764,6873
765,3198
765,1464
765,1876
765,5199
765,4750
766,446
766,176
766,7806
766,1226
766,8157
767,3198
767,4984
767,9188
767,4652
767,8270
769,4984
769,3262
769,7098
769,739
769,3407
770,645
770,176
770,739
770,3262
770,867
771,449
771,739
771,4374
771,3608
771,1226
773,4984
773,7806
773,2085
773,5681
773,6873
774,4374
774,8859
774,7098
774,1887
774,8157
775,176
775,4374
775,4984
775,8157
775,739
776,176
776,2241
776,7098
776,2521
776,8157
778,2521
778,7806
778,8859
778,667
778,449
780,4984
780,4374
780,3198
780,1226
780,8157
785,7417
785,176
785,2369
785,2443
785,5450
786,446
786,176
786,6959
786,5681
786,4201
789,449
789,3198
